,id,price1
1485,8874,382.0
1486,1437,1590.0
1487,11810,455.0
1488,10661,502.0
1489,6113,421.0
1490,15446,448.0
1491,4263,455.0
1492,16570,509.0
1493,4231,513.0
1494,6281,455.0
1495,16250,293.0
1496,5365,333.0
1497,54,309.0
1498,12749,266.0
1499,586,448.0
1500,6315,588.0
1501,10280,550.0
1502,12388,509.0
1503,638,383.0
1504,3482,404.0
1505,3252,383.0
1506,6718,293.0
1507,12353,455.0
1508,2116,493.0
1509,7219,455.0
1510,12639,266.0
1511,18642,3126.0
1512,10841,455.0
1513,13081,455.0
1514,13302,455.0
1515,16466,455.0
1516,9580,455.0
1517,8437,383.0
1518,6131,697.0
1519,2714,1463.0
1520,4551,455.0
1521,8185,1885.0
1522,5101,455.0
1523,15070,1278.0
1524,5092,493.0
1525,145,410.0
1526,7029,509.0
1527,582,421.0
1528,8713,455.0
1529,12809,266.0
1530,13886,455.0
1531,20385,383.0
1532,11432,513.0
1533,14455,455.0
1534,14651,455.0
1535,10529,178.0
1536,9090,178.0
1537,4748,588.0
1538,11749,550.0
1539,5020,309.0
1540,20024,455.0
1541,18722,448.0
1542,4241,435.0
1543,28,950.0
1544,6554,509.0
1545,3806,455.0
1546,4215,266.0
1547,6366,588.0
1548,13333,455.0
1549,14925,455.0
1550,16549,385.0
1551,14293,178.0
1552,13830,455.0
1553,17328,293.0
1554,3240,455.0
1555,5418,455.0
1556,2732,1496.0
1557,18677,266.0
1558,3853,309.0
1559,12993,309.0
1560,9883,509.0
1561,7837,383.0
1562,10209,1885.0
1563,14523,385.0
1564,954,383.0
1565,7529,455.0
1566,17651,451.0
1567,19572,455.0
1568,11354,1147.0
1569,9743,455.0
1570,987,383.0
1571,20551,2355.0
1572,16348,293.0
1573,11079,610.0
1574,11025,610.0
1575,12062,509.0
1576,13123,588.0
1577,14494,509.0
1578,3830,513.0
1579,5653,455.0
1580,20027,588.0
1581,10559,455.0
1582,14838,3357.0
1583,2297,509.0
1584,16677,3553.0
1585,14425,178.0
1586,12232,309.0
1587,9369,313.0
1588,5993,244.0
1589,4322,448.0
1590,8553,1429.0
1591,20144,455.0
1592,17176,684.0
1593,16897,455.0
1594,19312,309.0
1595,12393,455.0
1596,704,550.0
1597,15569,455.0
1598,16157,642.0
1599,3990,383.0
1600,12239,5517.0
1601,20480,654.0
1602,16495,333.0
1603,15855,455.0
1604,11959,654.0
1605,7349,493.0
1606,4840,455.0
1607,3412,455.0
1608,4582,513.0
1609,19425,654.0
1610,6555,513.0
1611,9739,309.0
1612,18236,588.0
1613,17082,502.0
1614,768,588.0
1615,2331,455.0
1616,19512,1128.0
1617,9613,455.0
1618,17510,550.0
1619,11738,509.0
1620,6503,448.0
1621,10692,2355.0
1622,777,530.0
1623,10600,293.0
1624,9171,455.0
1625,14484,530.0
1626,4169,455.0
1627,11319,313.0
1628,912,569.0
1629,6641,588.0
1630,5737,654.0
1631,10296,455.0
1632,15950,293.0
1633,16582,530.0
1634,8135,309.0
1635,5712,309.0
1636,12982,455.0
1637,5486,2576.0
1638,11784,2060.0
1639,12671,550.0
1640,5159,455.0
1641,9347,509.0
1642,843,1999.0
1643,12480,513.0
1644,5368,383.0
1645,11624,1297.0
1646,73,513.0
1647,12202,266.0
1648,17417,410.0
1649,16194,2355.0
1650,7232,588.0
1651,12882,383.0
1652,10689,342.0
1653,15160,455.0
1654,9823,502.0
1655,568,493.0
1656,16630,455.0
1657,18618,550.0
1658,3933,509.0
1659,9951,455.0
1660,10003,900.0
1661,2515,2275.0
1662,645,455.0
1663,10262,455.0
1664,10599,509.0
1665,13808,309.0
1666,528,421.0
1667,6680,502.0
1668,17991,3126.0
1669,17568,455.0
1670,16145,455.0
1671,16825,455.0
1672,18143,455.0
1673,14966,455.0
1674,19746,2136.0
1675,15344,309.0
1676,3568,513.0
1677,11008,849.0
1678,19528,480.0
1679,4152,455.0
1680,14873,309.0
1681,9450,448.0
1682,15982,1446.0
1683,10966,550.0
1684,9340,513.0
1685,19113,293.0
1686,1019,448.0
1687,15133,2139.0
1688,8689,455.0
1689,5166,455.0
1690,9669,455.0
1691,15994,455.0
1692,17890,1205.0
1693,13052,455.0
1694,8148,244.0
1695,679,654.0
1696,20511,950.0
1697,5419,455.0
1698,19783,2576.0
1699,8977,1499.0
1700,5242,309.0
1701,11958,266.0
1702,7015,309.0
1703,9453,266.0
1704,13381,455.0
1705,17541,244.0
1706,1422,3126.0
1707,227,455.0
1708,16880,448.0
1709,1723,333.0
1710,2587,626.0
1711,19509,309.0
1712,3217,178.0
1713,3089,410.0
1714,822,588.0
1715,8458,513.0
1716,17410,313.0
1717,12441,333.0
1718,7407,1752.0
1719,6239,1999.0
1720,17936,383.0
1721,6407,588.0
1722,20675,455.0
1723,13267,455.0
1724,16660,263.0
1725,17257,509.0
1726,14568,448.0
1727,232,448.0
1728,4252,342.0
1729,2947,569.0
1730,3920,448.0
1731,12913,421.0
1732,5291,502.0
1733,7759,1053.0
1734,5243,293.0
1735,8772,1128.0
1736,2025,293.0
1737,10767,2498.0
1738,9155,266.0
1739,8186,266.0
1740,4017,455.0
1741,3180,2701.0
1742,3753,1077.0
1743,16063,502.0
1744,17192,530.0
1745,3927,293.0
1746,11201,455.0
1747,1438,588.0
1748,11419,455.0
1749,14572,849.0
1750,12936,1915.0
1751,15303,513.0
1752,18243,455.0
1753,6400,455.0
1754,19602,502.0
1755,6556,2576.0
1756,15447,654.0
1757,19707,312.0
1758,19276,455.0
1759,15342,455.0
1760,15953,421.0
1761,18033,510.0
1762,20025,1795.0
1763,16699,1032.0
1764,4039,509.0
1765,18042,455.0
1766,17591,493.0
1767,13636,455.0
1768,18167,588.0
1769,1350,293.0
1770,6976,293.0
1771,13436,455.0
1772,1731,455.0
1773,18469,455.0
1774,3645,1147.0
1775,661,849.0
1776,18358,1999.0
1777,19220,309.0
1778,1784,588.0
1779,19153,2355.0
1780,5452,3357.0
1781,15496,383.0
1782,7325,999.0
1783,5633,2576.0
1784,6896,455.0
1785,11291,309.0
1786,5235,610.0
1787,5085,244.0
1788,12037,293.0
1789,12945,530.0
1790,2790,588.0
1791,13106,509.0
1792,17111,588.0
1793,3351,383.0
1794,15061,455.0
1795,3738,743.0
1796,20877,1446.0
1797,3422,2355.0
1798,18765,455.0
1799,18222,385.0
1800,18615,455.0
1801,11113,266.0
1802,9257,455.0
1803,2893,312.0
1804,602,550.0
1805,17193,1463.0
1806,5656,244.0
1807,18118,455.0
1808,13440,455.0
1809,6289,383.0
1810,13530,1795.0
1811,244,266.0
1812,4000,346.0
1813,19246,480.0
1814,22,448.0
1815,19677,455.0
1816,2477,626.0
1817,15089,410.0
1818,14978,293.0
1819,7595,455.0
1820,6034,451.0
1821,20243,569.0
1822,19527,455.0
1823,249,455.0
1824,5319,502.0
1825,14492,455.0
1826,1613,550.0
1827,6614,569.0
1828,7958,3299.0
1829,18913,455.0
1830,14528,509.0
1831,20086,513.0
1832,5212,455.0
1833,8306,509.0
1834,11363,950.0
1835,17388,550.0
1836,9952,346.0
1837,7747,724.0
1838,19700,309.0
1839,503,455.0
1840,16647,385.0
1841,16467,588.0
1842,20172,455.0
1843,17380,588.0
1844,6023,266.0
1845,16849,493.0
1846,15677,383.0
1847,8426,448.0
1848,7866,509.0
1849,17452,309.0
1850,19929,1147.0
1851,8543,546.0
1852,20307,455.0
1853,12837,1205.0
1854,9778,455.0
1855,8313,455.0
1856,4030,455.0
1857,17244,2576.0
1858,12976,342.0
1859,7983,2121.0
1860,1133,1077.0
1861,14899,293.0
1862,16015,600.0
1863,3863,509.0
1864,2466,654.0
1865,6005,460.0
1866,10758,455.0
1867,3934,448.0
1868,1997,513.0
1869,4663,502.0
1870,5980,588.0
1871,16295,455.0
1872,17926,448.0
1873,1831,309.0
1874,6935,684.0
1875,12164,502.0
1876,2671,1437.0
1877,20840,309.0
1878,6600,3357.0
1879,10832,513.0
1880,2990,588.0
1881,4984,455.0
1882,11670,1191.0
1883,16218,502.0
1884,11487,950.0
1885,9306,3357.0
1886,8789,642.0
1887,14353,1195.0
1888,15764,455.0
1889,6053,1077.0
1890,215,1053.0
1891,6055,2355.0
1892,19886,382.0
1893,4769,293.0
1894,9067,421.0
1895,18808,513.0
1896,722,513.0
1897,15940,849.0
1898,11707,455.0
1899,12783,455.0
1900,16583,569.0
1901,14586,383.0
1902,19758,455.0
1903,15769,382.0
1904,4600,530.0
1905,9150,455.0
1906,2860,455.0
1907,19197,513.0
1908,11261,455.0
1909,7497,385.0
1910,11688,455.0
1911,208,455.0
1912,18260,1032.0
1913,8582,513.0
1914,19882,455.0
1915,12061,509.0
1916,137,448.0
1917,17565,451.0
1918,4147,530.0
1919,3250,293.0
1920,740,550.0
1921,2505,293.0
1922,13389,455.0
1923,2147,513.0
1924,10568,448.0
1925,18671,455.0
1926,17051,574.0
1927,12302,900.0
1928,2960,455.0
1929,11555,455.0
1930,15045,1077.0
1931,1553,383.0
1932,2187,849.0
1933,16526,1463.0
1934,6774,293.0
1935,6495,383.0
1936,14596,513.0
1937,13466,684.0
1938,112,1087.0
1939,16813,1147.0
1940,5680,1560.0
1941,7300,509.0
1942,15846,333.0
1943,17125,455.0
1944,20639,333.0
1945,13407,178.0
1946,6236,509.0
1947,7615,455.0
1948,3407,455.0
1949,10170,1077.0
1950,20297,455.0
1951,20164,266.0
1952,19733,293.0
1953,6443,455.0
1954,15740,455.0
1955,5416,550.0
1956,10084,532.0
1957,15260,574.0
1958,9653,493.0
1959,12406,455.0
1960,9113,455.0
1961,3942,532.0
1962,8097,293.0
1963,14919,455.0
1964,4570,455.0
1965,10518,451.0
1966,1940,1195.0
1967,3921,448.0
1968,6690,455.0
1969,2948,588.0
1970,20378,421.0
1971,6764,448.0
1972,4109,1195.0
1973,9014,588.0
1974,956,480.0
1975,3507,455.0
1976,15873,509.0
1977,13744,455.0
1978,14872,455.0
1979,10444,2139.0
1980,14794,509.0
1981,6051,383.0
1982,5214,3366.0
1983,20782,588.0
1984,4937,455.0
1985,8345,266.0
1986,17754,455.0
1987,14517,455.0
1988,4722,455.0
1989,9116,293.0
1990,11825,455.0
1991,19403,455.0
1992,18726,756.0
1993,3307,3126.0
1994,7428,383.0
1995,6220,309.0
1996,13044,502.0
1997,3264,480.0
1998,13182,509.0
1999,5253,293.0
2000,20819,530.0
2001,19661,293.0
2002,15641,626.0
2003,17916,455.0
2004,19802,455.0
2005,15345,455.0
2006,12267,455.0
2007,6586,455.0
2008,3509,849.0
2009,13178,313.0
2010,8581,266.0
2011,10338,956.0
2012,19157,530.0
2013,17342,309.0
2014,13117,293.0
2015,746,530.0
2016,46,383.0
2017,9516,546.0
2018,2240,421.0
2019,13131,435.0
2020,20331,455.0
2021,18432,509.0
2022,15331,2139.0
2023,16671,421.0
2024,4424,448.0
2025,5610,2498.0
2026,3092,588.0
2027,12929,342.0
2028,4164,509.0
2029,5137,342.0
2030,3348,455.0
2031,8792,455.0
2032,683,530.0
2033,10814,383.0
2034,216,383.0
2035,17116,293.0
2036,1204,513.0
2037,10126,309.0
2038,17232,455.0
2039,5815,509.0
2040,6019,2498.0
2041,99,421.0
2042,1294,333.0
2043,15111,455.0
2044,5250,448.0
2045,19241,293.0
2046,13248,626.0
2047,9327,421.0
2048,3111,448.0
2049,1796,2498.0
2050,17099,448.0
2051,12930,480.0
2052,2248,309.0
2053,2353,509.0
2054,1887,455.0
2055,8237,950.0
2056,20642,455.0
2057,4161,509.0
2058,2498,1680.0
2059,5484,3126.0
2060,19853,455.0
2061,4041,3357.0
2062,17344,513.0
2063,19231,1205.0
2064,19467,383.0
2065,5516,385.0
2066,13289,455.0
2067,9141,342.0
2068,2611,383.0
2069,2183,1032.0
2070,6160,509.0
2071,11275,455.0
2072,8391,455.0
2073,9674,309.0
2074,6312,421.0
2075,20498,410.0
2076,12052,798.0
2077,1514,455.0
2078,19613,509.0
2079,5771,309.0
2080,10651,513.0
2081,7017,382.0
2082,19718,513.0
2083,13168,2271.0
2084,4171,588.0
2085,19939,383.0
2086,12835,455.0
2087,4816,2099.0
2088,19388,2315.0
2089,13006,588.0
2090,18489,1053.0
2091,18136,798.0
2092,7486,266.0
2093,1546,455.0
2094,13702,309.0
2095,498,421.0
2096,3302,513.0
2097,14581,950.0
2098,14763,574.0
2099,19076,2315.0
2100,17107,455.0
2101,8898,455.0
2102,10033,798.0
2103,11615,956.0
2104,15488,266.0
2105,11359,530.0
2106,1618,480.0
2107,5646,513.0
2108,3228,455.0
2109,16996,530.0
2110,2578,309.0
2111,12777,455.0
2112,1746,455.0
2113,7550,455.0
2114,16545,509.0
2115,12420,491.0
2116,10053,309.0
2117,17427,502.0
2118,8462,309.0
2119,1534,455.0
2120,3354,383.0
2121,9972,342.0
2122,1247,455.0
2123,18453,455.0
2124,8319,455.0
2125,8901,455.0
2126,14614,448.0
2127,13927,455.0
2128,14920,2136.0
2129,4480,1147.0
2130,2743,455.0
2131,9111,491.0
2132,8900,455.0
2133,6445,448.0
2134,9717,1147.0
2135,7955,309.0
2136,5456,550.0
2137,6731,480.0
2138,20450,333.0
2139,875,333.0
2140,5055,1257.0
2141,8393,502.0
2142,8508,2576.0
2143,13925,448.0
2144,19826,333.0
2145,11840,588.0
2146,18609,263.0
2147,16738,383.0
2148,1079,865.0
2149,12476,1576.0
2150,10710,743.0
2151,11730,455.0
2152,12604,654.0
2153,11109,448.0
2154,9477,588.0
2155,5608,342.0
2156,16912,435.0
2157,11945,509.0
2158,15566,546.0
2159,7532,2696.0
2160,6831,509.0
2161,18149,293.0
2162,84,304.0
2163,17145,455.0
2164,8513,513.0
2165,1067,502.0
2166,17302,455.0
2167,15420,509.0
2168,7785,3753.0
2169,1814,263.0
2170,14712,244.0
2171,6707,383.0
2172,20250,455.0
2173,11303,455.0
2174,19223,293.0
2175,10413,588.0
2176,10753,455.0
2177,8622,309.0
2178,4182,455.0
2179,6550,455.0
2180,13386,455.0
2181,20942,266.0
2182,810,455.0
2183,12146,455.0
2184,17679,455.0
2185,8590,385.0
2186,7716,293.0
2187,20336,293.0
2188,12456,569.0
2189,11757,455.0
2190,6076,502.0
2191,4990,448.0
2192,2503,448.0
2193,7700,956.0
2194,15369,1885.0
2195,12707,1999.0
2196,11071,455.0
2197,8431,293.0
2198,20858,2315.0
2199,4351,383.0
2200,11701,950.0
2201,10454,383.0
2202,17535,509.0
2203,13490,2060.0
2204,488,642.0
2205,8610,455.0
2206,12201,502.0
2207,8537,421.0
2208,5640,550.0
2209,17262,509.0
2210,16326,448.0
2211,17199,293.0
2212,3671,865.0
2213,11987,455.0
2214,10613,455.0
2215,2949,309.0
2216,1512,502.0
2217,15896,684.0
2218,5384,448.0
2219,2067,309.0
2220,9785,455.0
2221,19057,455.0
2222,13412,455.0
2223,4585,509.0
2224,9872,293.0
2225,2273,455.0
2226,20099,550.0
2227,13224,293.0
2228,5935,1147.0
2229,2033,588.0
2230,913,550.0
2231,15388,455.0
2232,14322,309.0
2233,14769,1752.0
2234,75,448.0
2235,4494,509.0
2236,9611,455.0
2237,19449,530.0
2238,3048,455.0
2239,10970,293.0
2240,19879,455.0
2241,11813,455.0
2242,9829,513.0
2243,9282,293.0
2244,15090,654.0
2245,16509,293.0
2246,18979,2093.0
2247,19553,1680.0
2248,1061,743.0
2249,10367,178.0
2250,8758,2355.0
2251,522,455.0
2252,2686,410.0
2253,6760,900.0
2254,2195,513.0
2255,14396,610.0
2256,7406,950.0
2257,2666,588.0
2258,14159,333.0
2259,12529,293.0
2260,2010,455.0
2261,3793,1488.0
2262,16270,546.0
2263,10620,950.0
2264,9848,455.0
2265,20150,509.0
2266,12907,1316.0
2267,17794,455.0
2268,4331,1979.0
2269,9210,569.0
2270,19135,455.0
2271,17319,455.0
2272,2682,455.0
2273,10141,1032.0
2274,19281,293.0
2275,1836,309.0
2276,15536,385.0
2277,6777,509.0
2278,19150,502.0
2279,9563,342.0
2280,1809,455.0
2281,12261,455.0
2282,9213,342.0
2283,3009,383.0
2284,2867,1147.0
2285,50,2060.0
2286,2728,266.0
2287,3452,382.0
2288,1777,435.0
2289,12754,455.0
2290,4181,588.0
2291,18206,513.0
2292,17227,513.0
2293,7204,849.0
2294,8001,293.0
2295,678,3126.0
2296,5677,309.0
2297,1200,383.0
2298,7956,513.0
2299,8538,455.0
2300,10087,849.0
2301,8004,513.0
2302,7445,455.0
2303,2288,493.0
2304,14516,455.0
2305,12755,900.0
2306,11082,509.0
2307,2481,309.0
2308,14510,455.0
2309,20240,455.0
2310,19868,455.0
2311,13424,455.0
2312,20764,448.0
2313,11415,950.0
2314,4982,455.0
2315,5593,509.0
2316,20783,342.0
2317,19232,509.0
2318,6721,900.0
2319,19503,550.0
2320,9001,266.0
2321,9217,293.0
2322,3760,448.0
2323,8945,455.0
2324,7086,455.0
2325,8954,455.0
2326,4785,455.0
2327,1517,509.0
2328,3100,569.0
2329,13473,455.0
2330,5826,1316.0
2331,11368,455.0
2332,1971,502.0
2333,1884,654.0
2334,14673,293.0
2335,1119,513.0
2336,17721,455.0
2337,6210,550.0
2338,6847,448.0
2339,11123,455.0
2340,6409,502.0
2341,9054,455.0
2342,16101,309.0
2343,14288,383.0
2344,11741,530.0
2345,4100,1032.0
2346,19013,266.0
2347,1878,654.0
2348,3496,342.0
2349,5801,550.0
2350,4279,455.0
2351,18680,1297.0
2352,14742,448.0
2353,6276,509.0
2354,13345,383.0
2355,12264,1191.0
2356,9266,588.0
2357,13897,455.0
2358,15487,309.0
2359,16831,546.0
2360,978,421.0
2361,11976,530.0
2362,19176,455.0
2363,17220,546.0
2364,4481,293.0
2365,4317,574.0
2366,9881,455.0
2367,12668,455.0
2368,13498,455.0
2369,2236,455.0
2370,18155,421.0
2371,18792,588.0
2372,16960,455.0
2373,8967,309.0
2374,14611,999.0
2375,11254,313.0
2376,11500,509.0
2377,14376,1429.0
2378,10116,1195.0
2379,5639,532.0
2380,15454,455.0
2381,17967,550.0
2382,11244,455.0
2383,19541,309.0
2384,6442,421.0
2385,20295,513.0
2386,3350,550.0
2387,3799,451.0
2388,18074,2576.0
2389,6466,455.0
2390,16324,1752.0
2391,16054,518.0
2392,7601,293.0
2393,10152,3993.0
2394,12063,244.0
2395,12243,455.0
2396,15080,455.0
2397,18479,455.0
2398,2520,569.0
2399,15585,762.0
2400,1642,263.0
2401,20374,455.0
2402,10580,2139.0
2403,811,1807.0
2404,13638,455.0
2405,16410,509.0
2406,14341,455.0
2407,3193,455.0
2408,6506,1885.0
2409,8029,550.0
2410,8955,455.0
2411,20504,446.0
2412,17084,2139.0
2413,16649,2576.0
2414,15772,502.0
2415,11702,502.0
2416,2729,684.0
2417,17946,448.0
2418,12078,309.0
2419,4950,293.0
2420,11644,293.0
2421,7313,448.0
2422,10026,1147.0
2423,17160,266.0
2424,15214,309.0
2425,13341,455.0
2426,9557,900.0
2427,6908,491.0
2428,8691,455.0
2429,3684,455.0
2430,9981,455.0
2431,7655,513.0
2432,7980,383.0
2433,8626,293.0
2434,10450,1795.0
2435,15576,1525.0
2436,18989,455.0
2437,9697,654.0
2438,3327,455.0
2439,15231,178.0
2440,4798,849.0
2441,8450,455.0
2442,15687,382.0
2443,2100,480.0
2444,5239,550.0
2445,3398,455.0
2446,10134,342.0
2447,14263,312.0
2448,12829,346.0
2449,2381,2355.0
2450,17093,455.0
2451,10987,455.0
2452,15892,342.0
2453,4834,849.0
2454,1928,502.0
2455,18141,455.0
2456,15093,455.0
2457,8643,513.0
2458,12453,513.0
2459,13330,513.0
2460,4048,1560.0
2461,16720,513.0
2462,18341,2060.0
2463,9363,455.0
2464,7459,460.0
2465,865,448.0
2466,4921,293.0
2467,18803,569.0
2468,8283,448.0
2469,11393,455.0
2470,15723,513.0
2471,7018,509.0
2472,20411,455.0
2473,18490,455.0
2474,17003,266.0
2475,13698,455.0
2476,15255,455.0
2477,2907,382.0
2478,11778,455.0
2479,1577,309.0
2480,13074,1147.0
2481,14883,385.0
2482,6222,309.0
2483,13128,502.0
2484,2434,309.0
2485,85,451.0
2486,12193,266.0
2487,12417,448.0
2488,8304,513.0
2489,18877,263.0
2490,1579,383.0
2491,1623,2338.0
2492,7500,455.0
2493,12335,1147.0
2494,867,383.0
2495,16759,849.0
2496,10453,383.0
2497,14969,588.0
2498,55,383.0
2499,8305,530.0
2500,12594,2268.0
2501,17429,455.0
2502,7282,513.0
2503,4,448.0
2504,9318,4643.0
2505,1970,383.0
2506,12770,999.0
2507,20697,455.0
2508,19811,530.0
2509,10115,1999.0
2510,8230,266.0
2511,2064,455.0
2512,4234,2355.0
2513,10903,421.0
2514,13255,2498.0
2515,1696,509.0
2516,18443,455.0
2517,15636,309.0
2518,15436,1429.0
2519,2806,3126.0
2520,1544,956.0
2521,1071,293.0
2522,17066,455.0
2523,5760,455.0
2524,12957,455.0
2525,18103,900.0
2526,2573,588.0
2527,276,385.0
2528,8718,480.0
2529,1235,513.0
2530,1206,309.0
2531,8855,513.0
2532,5446,333.0
2533,6937,455.0
2534,5849,2498.0
2535,9060,502.0
2536,14591,509.0
2537,4417,509.0
2538,4135,293.0
2539,2959,1999.0
2540,17783,1576.0
2541,18242,509.0
2542,8595,263.0
2543,19797,1999.0
2544,32,1463.0
2545,15869,455.0
2546,15471,455.0
2547,11353,502.0
2548,15720,2060.0
2549,7172,455.0
2550,1212,455.0
2551,18317,1525.0
2552,6481,293.0
2553,6437,410.0
2554,16909,455.0
2555,5921,1437.0
2556,17198,600.0
2557,7960,502.0
2558,4370,333.0
2559,6147,455.0
2560,5978,455.0
2561,6403,333.0
2562,16766,509.0
2563,3511,532.0
2564,11222,550.0
2565,18514,455.0
2566,18655,382.0
2567,6257,3553.0
2568,19983,513.0
2569,12207,455.0
2570,8564,455.0
2571,5713,2139.0
2572,17293,455.0
2573,9736,654.0
2574,16401,178.0
2575,17974,480.0
2576,19274,309.0
2577,3742,455.0
2578,14265,1191.0
2579,10895,455.0
2580,11161,455.0
2581,10570,455.0
2582,2165,502.0
2583,11418,309.0
2584,11485,513.0
2585,15525,383.0
2586,4142,509.0
2587,872,3753.0
2588,15963,309.0
2589,9078,383.0
2590,13715,383.0
2591,17962,342.0
2592,12210,502.0
2593,3906,569.0
2594,12171,509.0
2595,10385,455.0
2596,7473,383.0
2597,11325,309.0
2598,1236,3357.0
2599,4288,455.0
2600,3299,455.0
2601,20741,509.0
2602,1366,455.0
2603,13979,455.0
2604,16959,513.0
2605,407,610.0
2606,16667,2139.0
2607,3405,950.0
2608,942,293.0
2609,19330,448.0
2610,6765,1205.0
2611,4627,293.0
2612,11516,1087.0
2613,10245,383.0
2614,18883,455.0
2615,7693,448.0
2616,12274,1795.0
2617,16426,2576.0
2618,2392,805.0
2619,8332,588.0
2620,3648,513.0
2621,7614,333.0
2622,15310,342.0
2623,7731,455.0
2624,12255,546.0
2625,11553,574.0
2626,9426,588.0
2627,3364,293.0
2628,16341,1262.0
2629,11994,569.0
2630,1211,455.0
2631,19586,455.0
2632,5230,455.0
2633,16932,455.0
2634,3426,654.0
2635,19068,455.0
2636,20309,502.0
2637,15921,333.0
2638,5934,1463.0
2639,16931,455.0
2640,7197,530.0
2641,10081,455.0
2642,15625,1077.0
2643,17799,3357.0
2644,4064,309.0
2645,3495,309.0
2646,3984,509.0
2647,4530,1195.0
2648,6531,509.0
2649,7736,530.0
2650,14959,342.0
2651,10151,509.0
2652,11423,455.0
2653,14204,383.0
2654,18574,2271.0
2655,10055,513.0
2656,7169,455.0
2657,3456,383.0
2658,132,950.0
2659,14661,244.0
2660,10474,309.0
2661,18873,446.0
2662,12287,455.0
2663,16342,342.0
2664,3913,455.0
2665,6377,455.0
2666,14857,421.0
2667,16593,1463.0
2668,18772,313.0
2669,19268,448.0
2670,2118,266.0
2671,16470,2576.0
2672,4832,313.0
2673,20174,455.0
2674,13963,455.0
2675,10275,448.0
2676,12653,480.0
2677,10132,293.0
2678,14223,2338.0
2679,13163,530.0
2680,3425,383.0
2681,12748,502.0
2682,10646,410.0
2683,78,493.0
2684,6319,502.0
2685,10683,530.0
2686,2387,2139.0
2687,16068,2275.0
2688,14828,455.0
2689,3556,455.0
2690,19764,1297.0
2691,6238,1147.0
2692,7006,333.0
2693,9019,293.0
2694,2080,455.0
2695,2027,293.0
2696,2558,333.0
2697,16894,455.0
2698,15277,455.0
2699,734,530.0
2700,18062,724.0
2701,2647,455.0
2702,3486,455.0
2703,13238,421.0
2704,14561,455.0
2705,11238,455.0
2706,12284,448.0
2707,10173,383.0
2708,2589,455.0
2709,603,2576.0
2710,16141,263.0
2711,15251,950.0
2712,13038,455.0
2713,4701,509.0
2714,10409,455.0
2715,17522,724.0
2716,18511,455.0
2717,6701,455.0
2718,7976,1147.0
2719,1532,1560.0
2720,11679,309.0
2721,8906,550.0
2722,5115,455.0
2723,6714,550.0
2724,926,724.0
2725,12892,382.0
2726,9882,266.0
2727,2680,588.0
2728,17369,849.0
2729,14987,455.0
2730,17378,502.0
2731,6065,421.0
2732,8420,455.0
2733,9837,654.0
2734,1987,502.0
2735,8921,455.0
2736,17873,600.0
2737,6064,455.0
2738,9960,502.0
2739,5678,455.0
2740,20775,1999.0
2741,11212,455.0
2742,16787,333.0
2743,16752,509.0
2744,12779,455.0
2745,3735,502.0
2746,16479,410.0
2747,197,455.0
2748,179,383.0
2749,5402,382.0
2750,15264,502.0
2751,9859,293.0
2752,7627,455.0
2753,15141,455.0
2754,14720,342.0
2755,13239,455.0
2756,10838,509.0
2757,7100,448.0
2758,4342,724.0
2759,12290,3140.0
2760,16336,383.0
2761,13379,383.0
2762,7392,1795.0
2763,3049,313.0
2764,1896,502.0
2765,12495,530.0
2766,2314,530.0
2767,4877,455.0
2768,15669,588.0
2769,5571,455.0
2770,5206,383.0
2771,10046,513.0
2772,18599,518.0
2773,16873,263.0
2774,6661,455.0
2775,13047,513.0
2776,17964,455.0
2777,3173,455.0
2778,1327,455.0
2779,20088,455.0
2780,2969,455.0
2781,4493,1999.0
2782,6825,509.0
2783,11233,509.0
2784,6793,455.0
2785,9083,455.0
2786,468,448.0
2787,5121,493.0
2788,1726,455.0
2789,12595,2139.0
2790,17935,513.0
2791,5430,309.0
2792,7683,293.0
2793,5730,509.0
2794,20888,455.0
2795,20352,550.0
2796,8397,2060.0
2797,19256,309.0
2798,9440,805.0
2799,6964,2576.0
2800,17426,385.0
2801,12674,654.0
2802,8958,309.0
2803,8151,455.0
2804,633,2498.0
2805,11357,455.0
2806,2511,455.0
2807,18658,1429.0
2808,4046,1147.0
2809,11414,309.0
2810,8187,455.0
2811,15236,513.0
2812,18220,849.0
2813,18804,2498.0
2814,2824,1195.0
2815,13689,266.0
2816,12810,342.0
2817,15197,1885.0
2818,11379,455.0
2819,5983,455.0
2820,7630,293.0
2821,7585,724.0
2822,3855,312.0
2823,20132,724.0
2824,6633,480.0
2825,3836,455.0
2826,11748,455.0
2827,18097,455.0
2828,2023,950.0
2829,10510,2355.0
2830,7981,455.0
2831,5569,455.0
2832,3273,502.0
2833,14693,502.0
2834,3178,455.0
2835,8278,574.0
2836,94,530.0
2837,13811,509.0
2838,8926,421.0
2839,20212,383.0
2840,16955,455.0
2841,9938,455.0
2842,9902,654.0
2843,5362,1297.0
2844,2822,455.0
2845,5296,455.0
2846,2478,509.0
2847,7367,455.0
2848,20886,3126.0
2849,9046,455.0
2850,3897,266.0
2851,18967,293.0
2852,2202,1191.0
2853,16811,3357.0
2854,11474,309.0
2855,18478,1147.0
2856,13981,654.0
2857,1358,999.0
2858,15007,530.0
2859,7437,266.0
2860,13374,455.0
2861,4977,493.0
2862,17599,1576.0
2863,8344,455.0
2864,13789,1128.0
2865,10164,509.0
2866,16791,455.0
2867,5785,509.0
2868,5622,333.0
2869,7504,293.0
2870,14011,1437.0
